prob_id,cue1,cue2,cue3,solution,correct,responses,timings
14,SPEAK,MONEY,STREET,EASY,False,"ROAD,SIGN,STOP,STRONG,CONFIDENCE,POWER,WALL,CROSS,FLAT,CROOKED,CLOTHES,CHARGE,JOB,SCHOOL","[0.109, 0.201, 0.329, 0.466, 0.598, 0.72, 0.839, 0.9550000000000001, 1.055, 1.16, 1.274, 1.418, 1.549, 1.655, 1.788, 1.883, 1.992, 2.093, 2.238, 2.352, 2.471, 2.596, 2.706, 2.844, 2.962, 3.09, 3.217, 3.343, 3.45, 3.573, 3.704, 3.806, 3.92, 4.021, 4.13, 4.7250000000000005, 4.859, 4.969, 5.095, 5.196, 5.309, 5.535, 5.6450000000000005, 5.891, 5.995, 6.111, 6.214, 6.315, 6.888, 6.996, 7.234, 7.354, 8.158, 8.271, 8.375, 8.484, 8.611, 8.734, 8.85, 8.968, 9.07, 9.184000000000001, 9.394, 9.498, 9.611, 9.719, 9.821, 9.935]"
11,STRIKE,SAME,TENNIS,MATCH,False,"BALL,PLAYER,SPORTS,GAME,BASEBALL,PRO,SHOES,LET,WATER,HEAD,TERM,FIRST,SERVICE,WORK,UNION,SCHOOL,HIGH","[0.106, 0.254, 0.364, 0.49, 0.613, 0.738, 0.863, 0.962, 1.07, 1.17, 1.301, 1.422, 1.539, 1.649, 1.766, 1.8940000000000001, 1.996, 2.096, 2.205, 2.299, 2.404, 2.529, 2.634, 2.741, 2.844, 2.957, 3.061, 3.165, 3.282, 3.39, 3.501, 3.608, 3.7070000000000003, 3.818, 3.9210000000000003, 4.0280000000000005, 4.134, 4.245, 4.352, 4.449, 4.547, 4.646, 4.755, 4.856, 4.963, 5.19, 5.408, 5.732, 5.843, 5.936, 6.046, 6.152, 6.264, 6.372, 6.486, 6.695, 6.799, 6.91, 7.022, 7.1160000000000005, 7.226, 7.449, 7.897, 8.104000000000001, 8.207, 8.547, 8.663, 8.894, 9.089, 9.317, 9.638, 9.749, 9.854000000000001, 9.992]"
18,WAGON,BREAK,RADIO,STATION,False,"MAKE,BROKEN,DOWN,AWAY,CUT,CHIP,COMMERCIAL,CLUMSY","[0.107, 0.262, 0.394, 0.532, 0.66, 0.802, 0.9580000000000001, 1.059, 1.192, 1.355, 1.479, 1.629, 1.758, 1.8860000000000001, 2.015, 2.15, 2.266, 2.373, 2.464, 2.591, 2.711, 2.841, 2.967, 3.111, 3.251, 3.391, 3.492, 3.595, 3.727, 3.846, 3.974, 4.098, 4.235, 4.363, 4.48, 4.619, 4.906, 5.04, 5.158, 5.259, 5.401, 5.529, 5.667, 5.966, 6.098, 6.222, 6.339, 6.46, 6.573, 6.7, 7.056, 7.176, 7.683, 9.168000000000001, 9.266, 9.518, 9.653]"
24,PRINT,BERRY,BIRD,BLUE,False,"TYPE,STRONG,BEAUTIFUL,FLOWERS,OUT,PUT,NUMBER,ORIGINAL,OLD,HOUSE,BUILDING,FRUIT,TREE","[0.108, 0.197, 0.33, 0.452, 0.5660000000000001, 0.6970000000000001, 0.8280000000000001, 0.9470000000000001, 1.052, 1.143, 1.291, 1.424, 1.55, 1.688, 1.835, 1.97, 2.093, 2.206, 2.301, 2.41, 2.523, 2.656, 2.773, 2.88, 3.004, 3.107, 3.219, 3.336, 3.444, 3.545, 3.665, 3.774, 3.884, 4.009, 4.106, 4.21, 4.315, 4.417, 4.5520000000000005, 4.663, 4.781, 4.905, 5.015, 5.126, 5.245, 5.365, 5.495, 5.603, 5.713, 5.82, 5.94, 6.049, 6.163, 6.263, 6.63, 6.995, 7.243, 7.352, 7.4510000000000005, 7.5520000000000005, 7.668, 8.075, 8.209, 8.321, 8.415000000000001, 8.539, 8.67, 9.021, 9.120000000000001, 9.583, 9.705, 9.821]"
10,COIN,QUICK,SPOON,SILVER,True,"SOON,SILVER","[0.109, 0.22, 0.364, 0.484, 0.623, 0.765, 0.892, 0.987, 1.099, 1.227, 1.377, 1.5170000000000001, 1.6600000000000001, 1.793, 1.927, 2.069, 2.205, 2.34, 2.435, 2.531, 2.6510000000000002, 2.775, 2.887, 3.012, 3.1270000000000002, 3.238, 3.365, 3.481, 3.588, 3.701, 3.809, 3.915, 4.018, 4.141, 4.282, 4.42, 4.5200000000000005, 4.634, 4.861, 4.986, 5.097, 5.2010000000000005, 5.319, 5.439, 5.5520000000000005, 6.279, 6.4, 6.503, 6.611, 7.333, 7.583, 7.849, 7.947, 8.049, 8.31, 8.411, 8.525, 8.643, 9.005, 9.141, 9.251, 9.351]"
18,WAGON,BREAK,RADIO,STATION,True,"FOOD,SOUND,HEAR,STATION","[0.106, 0.249, 0.404, 0.541, 0.653, 0.787, 0.931, 1.032, 1.1380000000000001, 1.2650000000000001, 1.395, 1.5190000000000001, 1.6460000000000001, 1.7750000000000001, 1.883, 1.993, 2.106, 2.203, 2.306, 2.4050000000000002, 2.5180000000000002, 2.626, 2.734, 2.841, 2.947, 3.059, 3.172, 3.2840000000000003, 3.399, 3.5, 3.607, 3.712, 3.811, 3.91, 4.014, 4.123, 4.235, 4.349, 4.454, 4.554, 4.66, 4.782, 5.367, 5.474, 5.5760000000000005, 5.6850000000000005, 5.78, 5.889, 6.1080000000000005, 6.216, 6.5760000000000005, 6.702, 6.807, 6.913, 7.021, 7.131, 7.226, 7.3340000000000005, 7.44, 7.556, 7.67, 7.779, 7.8870000000000005, 7.996, 8.133000000000001, 8.248, 8.362, 8.473, 8.578, 8.797, 8.899000000000001, 9.007, 9.122, 9.367, 9.596, 9.707, 9.817, 9.916]"
13,PIKE,COAT,SIGNAL,TURN,False,"COLD,HEAVY,SAND","[0.107, 0.23500000000000001, 0.371, 0.515, 0.656, 0.78, 0.903, 1.0150000000000001, 1.113, 1.211, 1.335, 1.472, 1.593, 1.725, 1.852, 1.972, 2.09, 2.186, 2.298, 2.419, 2.5380000000000003, 2.648, 2.745, 2.85, 2.951, 3.0700000000000003, 3.181, 3.286, 3.382, 3.499, 3.596, 3.83, 3.942, 4.583, 4.69, 4.798, 4.91, 5.1370000000000005, 5.246, 5.354, 5.468, 5.573, 5.678, 5.773, 5.8790000000000004, 6.008, 6.117, 6.227, 6.337, 6.571, 7.147, 7.25, 7.353, 7.808, 8.015, 8.127, 8.229000000000001, 8.569, 8.795, 9.015, 9.255, 9.48, 9.587, 9.695, 9.791]"
1,DEMON,LIMIT,WAY,SPEED,False,"WATER,FOOD,LARGE,MACHINE,STRAIGHT,MEAN,ONE,ALL,CAR,NAME,FRESH,BAD,MOST,HAPPY,ANIMAL,PLANT","[0.105, 0.203, 0.311, 0.432, 0.546, 0.649, 0.766, 0.873, 0.981, 1.075, 1.175, 1.288, 1.403, 1.5150000000000001, 1.637, 1.743, 1.847, 1.953, 2.045, 2.153, 2.271, 2.3890000000000002, 2.494, 2.621, 2.719, 2.82, 2.927, 3.0220000000000002, 3.128, 3.242, 3.351, 3.468, 3.603, 3.701, 3.801, 3.926, 4.034, 4.134, 4.246, 4.373, 4.484, 4.5920000000000005, 4.689, 4.79, 4.901, 5.104, 5.221, 5.332, 5.442, 5.557, 5.6530000000000005, 5.7540000000000004, 5.862, 5.968, 6.075, 6.175, 6.273, 6.377, 6.484, 6.594, 6.691, 6.8, 7.048, 7.148000000000001, 7.258, 7.3740000000000006, 7.481, 7.587, 7.696, 8.14, 8.261000000000001, 8.36, 8.814, 8.925, 9.035, 9.147, 9.258000000000001, 9.464, 9.575000000000001, 9.692]"
20,HOUND,PRESSURE,SHOT,BLOOD,True,"GOOD,BLOOD","[0.107, 0.201, 0.357, 0.487, 0.61, 0.721, 0.847, 0.9550000000000001, 1.06, 1.156, 1.287, 1.422, 1.542, 1.669, 1.782, 1.9020000000000001, 1.993, 2.096, 2.2, 2.337, 2.448, 2.565, 2.658, 2.763, 2.869, 2.968, 3.081, 3.188, 3.315, 3.4210000000000003, 3.537, 3.6630000000000003, 3.7840000000000003, 3.886, 4.003, 4.113, 4.225, 4.448, 4.6610000000000005, 4.764, 4.868, 4.9670000000000005, 5.077, 5.182, 5.287, 5.4, 5.496, 5.928, 6.035, 6.3580000000000005, 6.476, 6.825, 7.26, 7.368, 7.605, 7.827, 8.042, 8.15, 8.464, 8.566, 8.67, 8.944, 9.052, 9.159, 9.59, 9.696, 9.796]"
25,DUE,LIFE,TENSE,PAST,False,"WORRY,PRESENTATION,CAR,TIGHT,EASE,RELAX,GOOD,PRESSURE,AIR,GROW,ELECTRIC,PARENTS,PAIN,SOFT,ABOVE,OVER","[0.106, 0.23, 0.359, 0.494, 0.611, 0.72, 0.847, 0.9490000000000001, 1.057, 1.1520000000000001, 1.2610000000000001, 1.366, 1.484, 1.603, 1.725, 1.844, 1.959, 2.074, 2.1750000000000003, 2.291, 2.408, 2.5140000000000002, 2.628, 2.734, 2.844, 2.946, 3.065, 3.168, 3.269, 3.3770000000000002, 3.576, 3.677, 3.785, 3.9010000000000002, 4.006, 4.111, 4.224, 4.322, 4.431, 4.541, 4.67, 5.0, 5.105, 5.219, 5.324, 5.4510000000000005, 5.553, 5.658, 5.765, 5.8790000000000004, 5.99, 6.112, 6.2250000000000005, 6.347, 6.444, 6.551, 6.656000000000001, 6.979, 7.086, 7.799, 8.025, 8.124, 8.229000000000001, 8.344, 8.684000000000001, 8.789, 8.907, 9.004, 9.111, 9.216000000000001, 9.332, 9.434000000000001, 9.56, 9.66, 9.764, 9.877, 9.98]"
8,HIGH,BOOK,SOUR,NOTE,False,"HOUSE,CANDY,MILK,CREAM,ACID,BASE,DUE,CHARACTER,FEELING,MAN","[0.106, 0.234, 0.338, 0.493, 0.622, 0.75, 0.879, 0.982, 1.078, 1.183, 1.329, 1.482, 1.6300000000000001, 1.7790000000000001, 1.926, 2.093, 2.219, 2.35, 2.449, 2.596, 2.741, 2.8810000000000002, 3.024, 3.158, 3.29, 3.432, 3.5620000000000003, 3.658, 3.759, 3.879, 4.018, 4.158, 4.293, 4.422, 4.563, 4.69, 4.836, 4.939, 5.049, 5.191, 5.332, 5.456, 5.714, 5.8340000000000005, 5.94, 6.038, 6.179, 6.352, 6.473, 6.603, 6.742, 6.88, 7.009, 7.138, 7.265000000000001, 7.373, 7.763, 7.893, 8.022, 8.414, 8.518, 8.627, 8.754, 8.898, 9.932]"
14,SPEAK,MONEY,STREET,EASY,False,"PAPER,WORD,TALK,HEAR,QUIET,PEACE,SAY,LECTURE,OUT,SUGGEST,FOOD,POOR,PEOPLE,MOUTH","[0.109, 0.213, 0.34800000000000003, 0.494, 0.639, 0.774, 0.9, 1.016, 1.117, 1.226, 1.345, 1.463, 1.593, 1.717, 1.856, 1.984, 2.107, 2.228, 2.33, 2.445, 2.563, 2.693, 2.814, 2.9210000000000003, 3.023, 3.132, 3.241, 3.358, 3.466, 3.5740000000000003, 3.688, 3.797, 4.021, 4.156, 4.277, 4.386, 4.491, 4.865, 4.98, 5.091, 5.2, 5.446, 5.5760000000000005, 5.672, 5.766, 5.872, 5.973, 6.204, 6.319, 6.6530000000000005, 6.758, 6.871, 6.986, 7.088, 7.207, 7.309, 8.248, 8.357, 8.468, 8.571, 9.026, 9.15, 9.265, 9.628, 9.727, 9.833, 9.941]"
9,BROKEN,CLEAR,EYE,GLASS,True,"FOOD,GLASS","[0.108, 0.212, 0.334, 0.463, 0.603, 0.741, 0.866, 0.963, 1.061, 1.167, 1.298, 1.451, 1.576, 1.712, 1.838, 1.964, 2.083, 2.2, 2.321, 2.454, 2.58, 2.7, 2.829, 2.932, 3.041, 3.1830000000000003, 3.332, 3.472, 3.624, 3.743, 3.873, 4.002, 4.106, 4.2090000000000005, 4.532, 4.654, 4.787, 5.163, 5.412, 5.529, 5.647, 5.748, 5.846, 6.4750000000000005, 6.689, 6.795, 7.623, 7.986, 8.202, 8.546, 8.647, 8.752, 8.874, 8.972, 9.213000000000001, 9.326, 9.434000000000001]"
6,DATE,ALLEY,FOLD,BLIND,True,"GOOD,BAD,BLIND","[0.106, 0.21, 0.319, 0.453, 0.637, 0.765, 0.881, 0.984, 1.087, 1.179, 1.307, 1.429, 1.539, 1.6580000000000001, 1.774, 1.866, 1.968, 2.085, 2.192, 2.301, 2.4090000000000003, 2.535, 2.638, 2.749, 2.839, 2.949, 3.052, 3.15, 3.257, 3.371, 3.476, 3.565, 3.6550000000000002, 3.88, 3.985, 4.102, 4.207, 4.311, 4.413, 4.5200000000000005, 4.635, 4.735, 4.837, 4.9510000000000005, 5.059, 5.17, 5.29, 5.675, 5.7860000000000005, 6.011, 6.117, 6.376, 6.495, 6.602, 6.934, 7.04, 7.257000000000001, 7.361, 7.589, 7.809, 7.905, 8.124, 8.23, 8.46, 8.676, 8.898, 9.001, 9.108, 9.323, 9.428, 9.547, 9.767]"
11,STRIKE,SAME,TENNIS,MATCH,False,"GOOD,PATTERN,TWIN,DIFFERENT,UNIFORM,ORIGINAL,FIRST,ONE,REGULAR,CHANGE,CLAY,COMMON,OUT,GAME,BALL,COURT","[0.109, 0.215, 0.318, 0.41600000000000004, 0.512, 0.654, 0.789, 0.9400000000000001, 1.102, 1.243, 1.377, 1.528, 1.6500000000000001, 1.772, 1.9000000000000001, 2.037, 2.157, 2.271, 2.386, 2.494, 2.6, 2.721, 2.835, 2.952, 3.089, 3.344, 3.461, 3.598, 3.712, 3.831, 3.9490000000000003, 4.071, 4.188, 4.291, 4.39, 4.519, 4.676, 4.843, 4.984, 5.143, 5.264, 5.394, 5.543, 5.674, 5.804, 5.948, 6.073, 6.199, 6.307, 6.406, 6.573, 6.711, 6.8420000000000005, 6.961, 7.088, 7.2250000000000005, 7.346, 7.456, 7.593, 7.7010000000000005, 7.815, 7.9190000000000005, 8.031, 9.084, 9.599, 9.955]"
18,WAGON,BREAK,RADIO,STATION,True,"FOOD,SYSTEM,COVERED,CAR,WHEEL,AWAY,TRAIL,BUS,STATION","[0.106, 0.212, 0.333, 0.456, 0.584, 0.715, 0.843, 0.9570000000000001, 1.057, 1.158, 1.312, 1.439, 1.582, 1.7, 1.799, 1.911, 2.029, 2.154, 2.297, 2.424, 2.555, 2.691, 2.7960000000000003, 2.895, 3.013, 3.132, 3.228, 3.333, 3.479, 3.592, 3.696, 3.8160000000000003, 3.9250000000000003, 4.0520000000000005, 4.154, 4.264, 4.363, 4.607, 4.745, 4.859, 4.982, 5.107, 5.3420000000000005, 5.462, 5.5680000000000005, 5.665, 6.051, 6.174, 6.289, 6.408, 6.51, 6.611, 6.719, 6.938, 7.18, 7.289000000000001, 7.423, 7.631, 7.997, 8.576, 8.692, 8.809000000000001, 8.918000000000001]"
5,LAND,HAND,HOUSE,FARM,True,"MONEY,EARTH,SURFACE,GROUND,LANDSCAPE,VIEW,POINT,FARM","[0.105, 0.198, 0.32, 0.46, 0.583, 0.71, 0.837, 0.9590000000000001, 1.068, 1.162, 1.285, 1.42, 1.539, 1.663, 1.7730000000000001, 1.891, 2.0180000000000002, 2.11, 2.229, 2.327, 2.45, 2.571, 2.68, 2.786, 2.8970000000000002, 2.988, 3.086, 3.1910000000000003, 3.301, 3.411, 3.517, 3.628, 3.743, 3.851, 3.9570000000000003, 4.0680000000000005, 4.181, 4.623, 4.727, 4.833, 5.288, 5.473, 5.594, 5.8260000000000005, 5.925, 6.038, 6.148, 6.371, 6.485, 6.594, 6.702, 6.806, 6.915, 7.022, 7.143, 7.472, 7.587, 7.691, 7.916, 8.235, 8.343, 8.442, 8.553, 8.661, 8.774000000000001, 8.885, 8.987, 9.089, 9.209, 9.306000000000001, 9.502, 9.61, 9.847]"
24,PRINT,BERRY,BIRD,BLUE,False,"FRUIT,TREE,RED,YELLOW,WHITE,OIL,LOOK,APPLE","[0.107, 0.20400000000000001, 0.304, 0.419, 0.548, 0.679, 0.8250000000000001, 0.9510000000000001, 1.044, 1.1480000000000001, 1.25, 1.377, 1.493, 1.611, 1.74, 1.857, 1.962, 2.076, 2.183, 2.303, 2.423, 2.529, 2.656, 2.755, 2.852, 2.956, 3.09, 3.1990000000000003, 3.315, 3.4130000000000003, 3.52, 3.6390000000000002, 3.743, 3.848, 3.955, 4.067, 4.181, 4.616, 4.721, 4.944, 5.048, 5.157, 5.28, 5.389, 5.503, 5.6160000000000005, 5.853, 5.969, 6.083, 6.19, 6.2940000000000005, 6.402, 6.513, 6.63, 6.737, 6.847, 6.968, 7.0680000000000005, 7.182, 7.2860000000000005, 7.406000000000001, 7.521, 7.640000000000001, 7.751, 7.8580000000000005, 7.9590000000000005, 8.066, 8.201, 8.318, 8.429, 8.658, 8.763, 8.865, 9.079, 9.186, 9.424, 9.655, 9.771, 9.874, 9.98]"
22,DUST,CEREAL,FISH,BOWL,False,"WATER,BOX,FLAKES,BRAND,CAR,NET","[0.106, 0.226, 0.356, 0.502, 0.634, 0.771, 0.913, 1.012, 1.114, 1.211, 1.336, 1.448, 1.582, 1.699, 1.82, 1.96, 2.071, 2.2, 2.311, 2.4170000000000003, 2.5220000000000002, 2.636, 2.743, 2.851, 2.959, 3.071, 3.18, 3.2920000000000003, 3.422, 3.531, 3.6270000000000002, 3.737, 3.8360000000000003, 3.95, 4.0600000000000005, 4.179, 4.28, 4.4, 4.62, 4.737, 4.835, 4.942, 5.038, 5.17, 5.281, 5.389, 5.502, 5.613, 5.724, 5.8340000000000005, 5.939, 6.0520000000000005, 6.191, 6.3340000000000005, 6.476, 6.595, 6.729, 6.86, 6.9830000000000005, 7.106, 7.238, 7.3340000000000005, 7.909, 8.025, 8.154, 8.272, 8.387, 8.715, 8.948, 9.05, 9.15, 9.264, 9.370000000000001, 9.686, 9.798, 9.898]"
22,DUST,CEREAL,FISH,BOWL,False,"GOOD,RIVER,HAIR,LINE,PEOPLE","[0.108, 0.224, 0.388, 0.515, 0.649, 0.807, 0.9430000000000001, 1.052, 1.18, 1.328, 1.471, 1.599, 1.74, 1.848, 1.952, 2.089, 2.223, 2.362, 2.501, 2.637, 2.7640000000000002, 2.89, 3.017, 3.2680000000000002, 3.4, 3.505, 3.613, 3.71, 3.84, 3.9610000000000003, 4.097, 4.234, 4.343, 4.463, 4.6000000000000005, 4.731, 4.8260000000000005, 4.938, 5.045, 5.167, 5.303, 5.417, 5.5600000000000005, 5.686, 5.8, 5.9270000000000005, 6.34, 6.571, 6.679, 6.923, 7.4270000000000005, 7.5440000000000005, 7.648000000000001, 7.775, 7.918, 8.068, 8.21, 8.343, 8.481, 8.598, 8.727, 8.852, 8.953, 9.065]"
23,TOOTH,POTATO,HEART,SWEET,True,"WATER,WHITE,SWEET","[0.109, 0.211, 0.309, 0.441, 0.5630000000000001, 0.6880000000000001, 0.8210000000000001, 0.921, 1.016, 1.113, 1.212, 1.332, 1.453, 1.581, 1.702, 1.815, 1.924, 2.041, 2.146, 2.238, 2.347, 2.455, 2.568, 2.693, 2.826, 2.9370000000000003, 3.0540000000000003, 3.1630000000000003, 3.294, 3.387, 3.489, 3.591, 3.697, 3.806, 3.914, 4.019, 4.114, 4.224, 4.34, 4.455, 4.566, 4.665, 4.7700000000000005, 4.8950000000000005, 5.249, 5.368, 5.579, 5.691, 5.795, 6.024, 6.135, 6.237, 6.347, 6.583, 6.797, 6.899, 7.001, 7.4670000000000005, 7.581, 7.6850000000000005, 7.78, 7.88, 7.98, 8.089, 8.195, 8.298, 8.401, 8.503, 8.722, 8.841, 8.948, 9.062, 9.17, 9.276, 9.386000000000001, 9.488, 9.592, 9.692, 9.787, 9.894, 9.985]"
19,CHOCOLATE,FORTUNE,TIN,COOKIE,True,"FAME,MONEY,COOKIE","[0.109, 0.224, 0.314, 0.424, 0.546, 0.663, 0.782, 0.901, 1.014, 1.125, 1.229, 1.363, 1.472, 1.577, 1.681, 1.794, 1.9080000000000001, 2.0180000000000002, 2.118, 2.227, 2.352, 2.453, 2.551, 2.646, 2.751, 2.849, 2.964, 3.073, 3.178, 3.29, 3.394, 3.504, 3.616, 3.725, 3.8320000000000003, 3.946, 4.0520000000000005, 4.166, 4.273, 4.369, 4.465, 4.559, 4.665, 4.897, 4.998, 5.098, 5.2090000000000005, 5.315, 5.531, 5.644, 5.758, 5.869, 5.9750000000000005, 6.077, 6.1850000000000005, 6.293, 6.524, 6.639, 6.748, 6.846, 7.0760000000000005, 7.416, 7.526, 7.644, 7.829, 8.055, 8.177, 8.283, 8.389, 8.493, 8.591, 8.719, 8.82, 8.972, 9.113, 9.247, 9.378, 9.512, 9.626, 9.754, 9.9]"
15,WATER,TOBACCO,STOVE,PIPE,False,"COMPANY,TOGETHER,CLOSE,WOOD,HARD,SCHOOL","[0.109, 0.215, 0.376, 0.516, 0.771, 0.931, 1.043, 1.1460000000000001, 1.2590000000000001, 1.374, 1.504, 1.614, 1.732, 1.85, 1.956, 2.062, 2.1670000000000003, 2.2800000000000002, 2.378, 2.488, 2.602, 2.81, 2.986, 3.17, 3.337, 3.4530000000000003, 3.564, 3.6550000000000002, 3.766, 3.9410000000000003, 4.113, 4.255, 4.401, 4.5760000000000005, 4.751, 4.9110000000000005, 5.069, 5.183, 5.285, 5.912, 6.07, 6.4, 6.555, 6.689, 6.832, 6.941, 7.054, 7.19, 7.36, 7.548, 7.686, 7.82, 7.98, 8.124, 8.455, 8.564, 8.713000000000001, 9.143, 9.377, 9.489, 9.827]"
9,BROKEN,CLEAR,EYE,GLASS,True,"WATER,LAND,NATURAL,WINDOW,UNDERSTAND,SINK,GLASS","[0.11, 0.202, 0.3, 0.448, 0.5640000000000001, 0.711, 0.84, 0.9570000000000001, 1.084, 1.185, 1.337, 1.485, 1.614, 1.742, 1.881, 2.004, 2.141, 2.261, 2.383, 2.484, 2.582, 2.731, 2.867, 3.001, 3.106, 3.216, 3.322, 3.461, 3.577, 3.72, 3.818, 3.91, 4.019, 4.148, 4.267, 4.392, 4.635, 4.761, 4.888, 5.01, 5.533, 5.6450000000000005, 6.023, 6.2700000000000005, 6.788, 6.888, 6.995, 8.253, 8.357, 8.48, 8.591, 8.726, 8.83, 9.482, 9.606, 9.999]"
10,COIN,QUICK,SPOON,SILVER,False,"SOON,CLOSE,HIGH,TOP,OLD,KNIFE","[0.109, 0.22, 0.318, 0.418, 0.514, 0.635, 0.749, 0.884, 1.01, 1.1360000000000001, 1.264, 1.3780000000000001, 1.506, 1.62, 1.74, 1.852, 1.979, 2.099, 2.233, 2.34, 2.431, 2.535, 2.645, 2.751, 2.865, 2.992, 3.107, 3.225, 3.336, 3.4530000000000003, 3.555, 3.66, 3.762, 3.868, 3.968, 4.069, 4.172, 4.275, 4.535, 4.658, 4.7940000000000005, 4.957, 5.083, 5.207, 5.332, 5.453, 5.566, 5.675, 5.805, 5.9430000000000005, 6.054, 6.1610000000000005, 6.363, 6.453, 6.596, 6.727, 6.853, 6.974, 7.086, 7.206, 7.3340000000000005, 7.461, 7.565, 7.673, 7.7860000000000005, 7.892, 7.995, 8.102, 8.698, 9.516, 9.961]"
2,WIDOW,BITE,MONKEY,SPIDER,False,"GIRL,BIT,CONTROL,MAN","[0.109, 0.221, 0.336, 0.466, 0.588, 0.754, 0.866, 0.963, 1.069, 1.171, 1.2730000000000001, 1.403, 1.5230000000000001, 1.643, 1.7610000000000001, 1.881, 1.994, 2.112, 2.234, 2.361, 2.481, 2.617, 2.728, 2.848, 2.981, 3.081, 3.196, 3.295, 3.422, 3.548, 3.6830000000000003, 3.8120000000000003, 3.924, 4.038, 4.152, 4.2780000000000005, 4.432, 4.601, 4.743, 4.8950000000000005, 5.045, 5.14, 5.236, 5.7010000000000005, 5.821, 5.9190000000000005, 6.018, 6.114, 6.344, 6.4670000000000005, 6.711, 7.291, 7.757000000000001, 7.841, 7.934, 8.284, 8.511000000000001, 8.622, 8.725, 8.836, 9.678, 9.795, 9.92]"
4,CHEST,CAR,STORE,TOY,False,"WATER,NICE,HAIR,BACK,COOLER,COLD,TRUNK,MAN,HOUSE,SAYING,TYPE,FAST,TOP,STONE","[0.108, 0.20800000000000002, 0.326, 0.447, 0.5750000000000001, 0.6990000000000001, 0.81, 0.9410000000000001, 1.047, 1.147, 1.268, 1.3760000000000001, 1.498, 1.619, 1.735, 1.843, 1.944, 2.052, 2.165, 2.289, 2.415, 2.54, 2.662, 2.779, 2.8810000000000002, 3.004, 3.106, 3.216, 3.313, 3.426, 3.528, 3.64, 3.74, 3.848, 3.9490000000000003, 4.078, 4.186, 4.307, 4.412, 4.532, 4.655, 4.768, 4.881, 4.996, 5.2330000000000005, 5.339, 5.452, 5.565, 5.683, 5.886, 5.993, 6.089, 6.4350000000000005, 6.547, 6.905, 7.133, 7.246, 7.347, 7.674, 7.793, 7.908, 8.485, 8.592, 8.689, 8.801, 9.028, 9.139, 9.252, 9.589, 9.719, 9.849]"
19,CHOCOLATE,FORTUNE,TIN,COOKIE,False,"FOOD,MAN,NICE,SWEET,WATCH,BOOK,SILVER,MONEY,COPPER,CAN,MEAN,SMALL,PIECE,GOOD,FELT,THING,OLD,ONE,ALL,OVER,BOY,FAVORITE","[0.107, 0.21, 0.343, 0.47400000000000003, 0.621, 0.755, 0.861, 0.974, 1.078, 1.173, 1.305, 1.421, 1.534, 1.671, 1.774, 1.874, 1.962, 2.079, 2.194, 2.309, 2.41, 2.527, 2.637, 2.74, 2.848, 2.942, 3.0420000000000003, 3.1550000000000002, 3.287, 3.386, 3.528, 3.636, 3.758, 3.859, 3.967, 4.066, 4.172, 4.279, 4.397, 4.497, 4.619, 4.838, 4.957, 5.064, 5.256, 5.364, 5.4510000000000005, 5.562, 5.6770000000000005, 5.788, 5.899, 6.125, 6.356, 6.4590000000000005, 6.565, 6.897, 7.016, 7.1160000000000005, 7.226, 7.446, 7.5520000000000005, 7.659, 7.779, 7.882000000000001, 7.992, 8.084, 8.182, 8.429, 8.537, 8.78, 8.888, 9.103, 9.193, 9.306000000000001, 9.419, 9.639, 9.764, 9.861, 9.959]"
7,BUMP,EGG,STEP,GOOSE,True,"SMOOTH,WHITE,SHALLOW,GOOSE","[0.108, 0.225, 0.318, 0.431, 0.558, 0.671, 0.804, 0.923, 1.027, 1.131, 1.219, 1.364, 1.502, 1.6480000000000001, 1.78, 1.915, 2.048, 2.15, 2.2640000000000002, 2.374, 2.471, 2.595, 2.711, 2.847, 2.966, 3.099, 3.232, 3.359, 3.478, 3.6, 3.7110000000000003, 3.8280000000000003, 3.9290000000000003, 4.038, 4.149, 4.246, 4.351, 4.47, 4.607, 4.73, 4.846, 4.969, 5.08, 5.428, 5.676, 6.04, 6.165, 6.269, 6.377, 6.482, 6.604, 6.718, 6.828, 7.046, 7.162, 7.279, 7.3870000000000005, 7.498, 7.606, 7.719, 7.827, 8.043000000000001, 8.156, 8.276, 8.38, 8.585, 8.677, 8.904, 9.021, 9.142, 9.381, 9.49, 9.603, 9.715]"
23,TOOTH,POTATO,HEART,SWEET,True,"WATER,SWEET","[0.109, 0.209, 0.332, 0.445, 0.557, 0.673, 0.807, 0.923, 1.024, 1.119, 1.216, 1.342, 1.478, 1.595, 1.706, 1.827, 1.95, 2.093, 2.23, 2.344, 2.455, 2.559, 2.664, 2.791, 2.916, 3.028, 3.146, 3.257, 3.3770000000000002, 3.497, 3.616, 3.741, 3.857, 3.959, 4.063, 4.171, 4.288, 4.404, 4.773, 4.872, 4.984, 5.086, 5.344, 5.4430000000000005, 5.894, 6.134, 6.354, 6.474, 6.586, 6.686, 6.795, 6.9, 7.005, 7.122, 7.244, 7.38, 7.4750000000000005, 7.59, 7.699, 7.92, 8.276, 8.379, 8.71, 8.835, 8.952, 9.063, 9.208, 9.305, 9.409, 9.516, 9.637, 9.735, 9.844, 9.946]"
